stock_id,name,type,industry
6961,旅天下,tpex,觀光餐旅
6962,奕力-KY,twse,電子工業
6965,中傑-KY,twse,運動休閒
6967,汎瑋材料,tpex,電子零組件業
6968,萬達寵物,tpex,居家生活類
6969,成信實業*-創,twse,綠能環保
6971,惠民實業,tpex,綠能環保類
6982,大井泵浦,tpex,電機機械
6983,華洋精機,tpex,其他電子類
6988,威力暘-創,twse,汽車工業
6994,富威電力,twse,綠能環保
6996,力領科技,tpex,半導體業
6997,博弘,tpex,數位雲端類
7402,邑錡,tpex,光電業
7547,碩網,tpex,數位雲端類
7556,意德士,tpex,半導體業
7584,樂意,tpex,文化創意業
7610,聯友金屬-創,twse,綠能環保
7631,聚賢研發-創,twse,電子工業
7642,昶瑞機電,tpex,電機機械
7703,銳澤,tpex,其他電子類
7704,明遠精密,tpex,半導體業
7705,三商餐飲,twse,觀光餐旅
7708,全家餐飲,tpex,觀光餐旅
7709,榮田,tpex,電機機械
7711,永擎,twse,電子工業
7712,博盛半導體,tpex,半導體業
7713,威力德生醫,tpex,生技醫療業
7714,創泓科技,tpex,數位雲端類
7715,裕山,tpex,綠能環保類
7716,昱臺國際,tpex,航運業
7717,萊德光電-KY,tpex,通信網路業
7718,友鋮,tpex,電機機械
7721,微程式,twse,數位雲端
7722,LINEPAY,twse,數位雲端
7723,築間,tpex,觀光餐旅
7728,光焱科技,tpex,其他電子類
7730,暉盛-創,twse,電子工業
7732,金興精密,twse,汽車工業
7734,印能科技,tpex,半導體業
7736,虎山,twse,汽車工業
7738,東聯互動,tpex,數位雲端類
7740,熙特爾-創,twse,綠能環保
7743,金利食安,tpex,食品工業
7744,崴寶,tpex,電子零組件業
7747,昕奇雲端,tpex,數位雲端類
7749,意騰-KY,twse,電子工業
7750,新代,twse,電機機械
7751,竑騰,tpex,半導體業
7753,星亞,tpex,光電業
7757,金色三麥,tpex,觀光餐旅
7760,享溫馨,twse,觀光餐旅
7765,中華資安,twse,數位雲端
7767,仁大資訊,tpex,資訊服務業
7768,頌勝科技,twse,半導體業
7769,鴻勁,twse,電子工業
7770,君曜,tpex,半導體業
7772,耀穎,tpex,半導體業
7777,能率亞洲,tpex,其他
7780,大研生醫*,twse,食品工業
7782,光速火箭,tpex,居家生活類
7786,東方風能,twse,綠能環保
7788,松川精密,twse,電子零組件業
7791,皇家可口,twse,食品工業
7792,安葆,tpex,其他電子類
7794,宏碁智新,tpex,居家生活類
7795,長廣,twse,電子工業
7799,禾榮科,twse,生技醫療業
7803,雲象科技-創,twse,生技醫療業
7805,威聯通,tpex,數位雲端類
7810,捷創科技,tpex,半導體業
7811,民盛,tpex,運動休閒類
7818,溢泰實業,twse,綠能環保
7819,精誠金融,tpex,資訊服務業
7820,立盈,tpex,綠能環保類
7821,神數,twse,汽車工業
7822,倍利科,twse,半導體業
7823,奧義賽博-KY創,twse,創新板股票
7827,漢康-KY創,twse,生技醫療業
7828,創新服務,tpex,半導體業
7842,天能綠電,tpex,綠能環保類
8008,建興電,twse,電子工業
8011,台通,twse,電子工業
8016,矽創,twse,電子工業
8021,尖點,twse,電子工業
8024,佑華,tpex,半導體業
8027,鈦昇,tpex,電機機械
8028,昇陽半導體,twse,電子工業
8032,光菱,tpex,電子通路業
8033,雷虎,twse,其他
8034,榮群,tpex,通信網路業
8038,長園科,tpex,電子零組件業
8039,台虹,twse,電子零組件業
8040,九暘,tpex,半導體業
8042,金山電,tpex,電子零組件業
8043,蜜望實,tpex,電子零組件業
8044,網家,tpex,數位雲端類
8045,達運光電,twse,通信網路業
8046,南電,twse,電子工業
8047,星雲,tpex,其他電子類
8048,德勝,tpex,通信網路業
8049,晶采,tpex,光電業
8050,廣積,tpex,電腦及週邊設備業
8054,安國,tpex,半導體業
8059,凱碩,tpex,通信網路業
8064,東捷,tpex,光電業
8066,來思達,tpex,居家生活類
8067,志旭,tpex,電子通路業
8068,全達,tpex,電子通路業
8069,元太,tpex,光電業
8070,長華*,twse,電子通路業
8071,能率網通,tpex,電子零組件業
8072,陞泰,twse,電子通路業
8074,鉅橡,tpex,電子零組件業
8076,伍豐,tpex,電腦及週邊設備業
8077,洛碁,tpex,觀光餐旅
8078,華寶,twse,電子工業
8080,泰霖,tpex,建材營造
8081,致新,twse,電子工業
8083,瑞穎,tpex,電機機械
8084,巨虹,tpex,電子通路業
8085,福華,tpex,其他電子類
8086,宏捷科,tpex,半導體業
8087,麗升能源,tpex,綠能環保類
8088,品安,tpex,半導體業
8089,康全電訊,tpex,通信網路業
8091,翔名,tpex,半導體業
8092,建暐,tpex,其他電子類
8093,保銳,tpex,電子零組件業
8096,擎亞,tpex,電子通路業
8097,常珵,tpex,通信網路業
8099,大世科,tpex,資訊服務業
8101,華冠,twse,電子工業
8102,傑霖科技,tpex,半導體業
8103,瀚荃,twse,電子零組件業
8104,錸寶,twse,電子工業
8105,凌巨,twse,電子工業
8107,大億金茂,tpex,電機機械
8109,博大,tpex,電子零組件業
8110,華東,twse,半導體業
8111,立碁,tpex,光電業
8112,至上,twse,電子工業
8114,振樺電,twse,電腦及週邊設備業
8121,越峰,tpex,電子零組件業
8131,福懋科,twse,電子工業
8147,正淩,tpex,電子零組件業
8150,南茂,twse,電子工業
8155,博智,tpex,電子零組件業
8162,微矽電子-創,twse,電子工業
8163,達方,twse,電腦及週邊設備業
8171,天宇,tpex,綠能環保類
8176,智捷,tpex,通信網路業
8182,加高,tpex,電子零組件業
8183,精星,tpex,其他電子類
8199,廣鎵,twse,光電業
8201,無敵,twse,電子工業
8210,勤誠,twse,電腦及週邊設備業
8213,志超,twse,電子零組件業
8215,明基材,twse,電子工業
8222,寶一,twse,電機機械
8227,巨有科技,tpex,半導體業
8234,新漢,tpex,電腦及週邊設備業
8240,華宏,tpex,光電業
8249,菱光,twse,電子零組件業
8255,朋程,tpex,電機機械
8261,富鼎,twse,電子工業
8271,宇瞻,twse,電子工業
8272,全景軟體,tpex,資訊服務業
8277,商丞,tpex,半導體業
8279,生展,tpex,生技醫療業
8284,三竹,tpex,資訊服務業
8289,泰藝,tpex,電子零組件業
8291,尚茂,tpex,電子零組件業
8299,群聯,tpex,半導體業
8341,日友,twse,綠能環保
8342,益張,tpex,其他
8349,恒耀,tpex,鋼鐵工業
8354,冠好,tpex,其他
8358,金居,tpex,電子零組件業
8367,建新國際,twse,航運業
8374,羅昇,twse,電機機械
8383,千附,tpex,半導體業
8390,金益鼎,tpex,綠能環保類
8401,白紗科,tpex,其他
8403,盛弘,tpex,生技醫療業
8404,百和興業-KY,twse,其他
8406,金可-KY,tpex,生技醫療業
8409,商之器,tpex,生技醫療業
8410,森田,tpex,電腦及週邊設備業
8411,福貞-KY,twse,其他
8415,大國鋼,tpex,鋼鐵工業
8416,實威,tpex,資訊服務業
8418,捷必勝-KY,tpex,其他
8420,明揚,tpex,運動休閒類
8421,旭源,tpex,其他
8422,可寧衛*,twse,綠能環保
8423,保綠-KY,tpex,綠能環保類
8424,惠普,tpex,建材營造
8426,紅木-KY,tpex,其他
8427,基勝-KY,twse,其他
8429,金麗-KY,twse,貿易百貨
8431,匯鑽科,tpex,其他電子類
8432,東生華,tpex,生技醫療業
8433,弘帆,tpex,居家生活類
8435,鉅邁,tpex,其他
8436,大江,tpex,生技醫療業
8437,大地-KY,tpex,其他
8438,昶昕,twse,綠能環保
8440,綠電,tpex,綠能環保類
8442,威宏-KY,twse,其他
8443,阿瘦,twse,貿易百貨
8444,綠河-KY,tpex,其他
8446,華研,tpex,文化創意業
8450,霹靂,tpex,文化創意業
8454,富邦媒,twse,數位雲端
8455,大拓-KY,tpex,其他電子類
8462,柏文,twse,運動休閒
8463,潤泰材,twse,其他
8464,億豐,twse,居家生活
8466,美吉吉-KY,twse,其他
8467,波力-KY,twse,運動休閒
8472,夠麻吉,tpex,數位雲端類
8473,山林水,twse,綠能環保
8476,台境*,twse,綠能環保
8477,創業家,tpex,數位雲端類
8478,東哥遊艇,twse,運動休閒
8480,泰昇-KY,twse,其他
8481,政伸,twse,其他
8482,商億-KY,twse,居家生活
8487,愛爾達-創,twse,創新板股票
8488,吉源-KY,twse,其他
8489,三貝德,tpex,其他
8497,格威傳媒,twse,其他
8499,鼎炫-KY,twse,電子工業
8905,裕國,tpex,其他
8906,花王,tpex,其他
8908,欣雄,tpex,油電燃氣業
8916,光隆,tpex,其他
8917,欣泰,tpex,油電燃氣業
8921,沈氏,tpex,其他
8923,時報,tpex,文化創意業
8924,大田,tpex,運動休閒類
8926,台汽電,twse,油電燃氣業
8927,北基,tpex,油電燃氣業
8928,鉅明,tpex,運動休閒類
8929,富堡,tpex,其他
8930,青鋼,tpex,鋼鐵工業
8931,大汽電,tpex,油電燃氣業
8932,智通*,tpex,數位雲端類
8933,愛地雅,tpex,運動休閒類
8934,衡平,tpex,其他
8935,邦泰,tpex,其他
8936,國統,tpex,其他
8937,合騏*,tpex,其他
8938,明安,tpex,運動休閒類
8940,新天地,twse,觀光餐旅
8941,關中,tpex,居家生活類
8942,森鉅,tpex,其他
8996,高力,twse,電機機械
9101,福雷電,twse,存託憑證
9102,東亞科,twse,存託憑證
9103,美德醫療-DR,twse,存託憑證
9104,萬宇科,twse,存託憑證
9105,泰金寶-DR,twse,存託憑證
9106,新焦點-DR,twse,存託憑證
9110,越南控-DR,twse,存託憑證
9136,巨騰-DR,twse,存託憑證
9151,旺旺,twse,存託憑證
9157,陽光能源-DR,twse,存託憑證
9188,精熙-DR,twse,存託憑證
9801,力霸,twse,貿易百貨
9802,鈺齊-KY,twse,運動休閒
9902,台火,twse,其他
9904,寶成,twse,運動休閒
9905,大華,twse,其他
9906,欣巴巴,twse,建材營造
9907,統一實,twse,其他
9908,大台北,twse,油電燃氣業
9910,豐泰,twse,運動休閒
9911,櫻花,twse,居家生活
9912,偉聯,twse,電腦及週邊設備業
9914,美利達,twse,運動休閒
9915,億豐,twse,其他
9917,中保科,twse,其他
9918,欣天然,twse,油電燃氣業
9919,康那香,twse,其他
9921,巨大,twse,運動休閒
9922,優美,twse,其他
9924,福興,twse,居家生活
9925,新保,twse,其他
9926,新海,twse,油電燃氣業
9927,泰銘,twse,其他
9928,中視,twse,其他
9929,秋雨,twse,其他
9930,中聯資源,twse,綠能環保
9931,欣高,twse,油電燃氣業
9933,中鼎,twse,其他
9934,成霖,twse,居家生活
9935,慶豐富,twse,居家生活
9937,全國,twse,油電燃氣業
9938,百和,twse,其他
9939,宏全,twse,其他
9940,信義,twse,其他
9941,裕融,twse,其他
9942,茂順,twse,其他
9943,好樂迪,twse,觀光餐旅
9944,新麗,twse,其他
9945,潤泰新,twse,其他
9946,三發地產,twse,建材營造
9949,琉園,tpex,文化創意業
9950,萬國通,tpex,塑膠工業
9951,皇田,tpex,電機機械
9955,佳龍,twse,綠能環保
9958,世紀鋼,twse,鋼鐵工業
9960,邁達康,tpex,運動休閒類
9962,有益,tpex,鋼鐵工業
